2.299.987.90	36472995
2.657.112.66	82862142
8.920.935.89	19307810
5.836.275.49	7794891
7.701.134.52	33004620
3.986.917.33	9441798
5.144.453.58	65674010
5.187.911.42	4199181
8.869.602.76	86781025
4.542.154.24	25043984
2.651.346.91	83306433
2.563.586.70	58112867
7.122.752.55	40465092
3.830.759.35	91065133
6.271.717.83	63887303
6.226.907.64	13465994
6.131.841.54	15494312
5.168.606.95	45704972
4.666.363.52	48780462
8.534.294.46	46898824
2.788.192.97	80852286
4.394.361.16	34819143
5.622.380.58	97368709
4.896.563.96	90131956
8.494.694.66	10476769
6.881.984.96	48139830
8.111.263.19	86943678
5.254.295.30	94776704
3.158.801.76	45948773
4.663.985.92	34821378
8.467.677.77	98417803
2.794.498.34	21167726
6.595.787.45	12357272
3.984.661.10	94517973
3.188.457.83	34377898
6.182.892.58	74049995
2.556.229.77	60484044
5.334.126.92	85450385
7.367.208.74	54249875
4.311.193.35	12202091
7.147.776.75	27703157
3.801.693.33	91168820
2.890.445.19	49594152
6.221.985.53	19327862
2.285.991.78	52239657
8.509.760.22	32968915
3.654.293.97	75801253
6.847.875.90	11798498
8.366.781.48	72681985
3.231.312.63	28167884
2.903.322.17	16707159
8.638.123.12	99077038
7.102.817.94	95892637
3.834.775.47	15697895
4.414.183.30	53897922
4.695.698.48	43907341
7.917.512.38	24711607
4.551.124.51	20723641
5.906.315.78	59723078
2.213.139.35	94599543
8.331.803.15	73097173
6.664.877.19	16241200
8.910.888.96	45287403
5.235.484.54	57994057
5.688.683.48	9598494
6.841.214.48	95865183
6.442.215.92	15940528
3.929.282.32	54936132
4.176.824.62	4304611
6.668.514.58	93261193
7.464.527.77	40033940
8.247.662.30	82342981
3.138.939.25	82664355
8.585.831.82	80930655
4.701.211.28	9964917
5.390.778.94	52195566
3.733.353.76	94821691
3.859.985.31	46305036
7.177.749.59	61776933
8.778.961.35	5036995
3.891.586.56	61361037
7.930.532.32	44356468
3.618.105.34	89836025
2.384.127.81	1809639
8.223.938.50	57607098
8.469.440.65	44181825
2.767.651.20	50352697
4.654.396.74	49112948
3.290.323.94	43873708
2.245.711.46	39267295
6.282.488.17	67768879
8.944.115.25	5214001
6.720.625.15	49306277
3.637.841.94	87390444
8.977.646.71	70279456
4.569.412.51	84392869
7.512.554.90	76212308
8.384.325.74	89366845
5.712.126.75	17007919
7.289.966.12	43454748
6.912.847.86	75024545
2.959.616.54	38098257
5.635.672.46	8605657
2.390.534.18	24490957
7.238.157.45	11291303
8.178.942.23	81629430
4.734.135.23	77294427
2.379.902.73	90220804
8.118.754.55	18338463
5.925.981.96	87170545
5.684.361.85	2621533
6.509.576.22	64496345
5.989.265.83	14497705
7.374.241.57	9292302
5.735.106.70	12447245
5.269.556.49	83802086
4.778.794.47	32045500
6.652.229.69	84750740
5.638.934.72	42933977
5.489.413.18	2831653
6.697.846.14	63247373
8.388.315.47	12648766
6.756.447.48	80556785
6.749.292.19	19473445
7.204.551.76	56151990
3.979.304.38	891444
6.853.300.28	14404674
2.331.642.45	10787325
3.474.622.94	86029602
7.226.511.17	71142097
4.891.229.15	56292297
6.297.631.76	95804377
3.762.339.97	99599349
4.680.262.34	64736211
6.287.950.86	19451524
6.231.944.15	72231734
3.794.497.35	2439992
8.783.293.90	95260213
8.371.634.18	62822448
6.942.976.31	77394545
3.430.515.59	42228583
3.888.503.85	23752128
4.878.837.43	30213348
6.244.281.84	82997085
4.464.712.95	2701594
3.135.637.74	71731146
8.982.782.43	58849149
7.700.875.77	24535052
6.832.611.57	9483080
4.911.654.24	82513166
8.349.791.58	21077875
6.911.992.29	18441082
6.435.986.28	23174346
8.710.840.87	4519282
4.566.907.82	30254691
8.899.772.28	26295508
2.384.927.43	59349689
4.611.271.27	60534323
5.157.404.29	33072997
6.762.863.62	53684397
7.788.538.82	64352767
4.936.577.85	11122396
2.650.189.38	43862152
2.875.650.82	9536889
3.236.576.32	43038050
5.164.578.94	38656539
3.548.946.31	26621330
4.929.974.18	60023899
6.158.859.14	5851973
5.194.964.69	13669455
3.787.803.53	2809075
2.890.435.10	45350153
7.375.173.92	87898251
3.148.131.26	12482398
5.715.342.52	56158032
7.917.612.69	49021675
7.629.839.71	62881939
8.315.556.72	89319214
8.179.175.70	60034449
6.364.284.19	34420660
5.634.592.52	41076728
4.531.690.10	39362601
7.351.903.17	36111920
7.766.588.22	98769839
5.493.518.26	37710047
6.400.763.40	5459578
5.910.543.50	40378952
6.262.742.30	91818348
2.335.258.36	39410462
5.826.731.42	95433237
7.354.702.25	24749851
2.104.387.66	17831101
5.342.637.46	15611936
4.789.427.91	26207766
3.336.702.61	14798483
6.804.786.30	3713735
2.223.783.71	45059460
5.479.304.66	19203820
2.474.117.55	8384410
8.465.451.63	3355143
7.844.785.21	54810608
3.248.763.98	99711236
8.513.474.45	88190978
4.810.526.48	89519640
5.103.893.78	1377513
7.755.185.61	76196123
8.128.290.20	99444843
8.903.378.84	25870757
7.757.162.31	22903836
6.597.594.22	9749404
2.684.232.32	35336500
6.978.329.85	35958742
8.294.363.44	59521230
2.894.663.44	96133769
3.280.585.54	27911312
3.605.840.28	14253770
3.816.110.96	18279837
6.879.156.83	17136139
2.640.413.65	50450617
7.295.751.71	36556889
2.195.533.53	18297364
4.589.663.41	40182628
4.968.963.56	60612393
6.725.468.89	70370759
3.476.501.47	50021237
6.615.972.53	63423046
7.920.441.26	51851058
6.677.995.22	96062191
2.145.244.88	40748412
7.570.100.26	44741983
3.882.515.80	98885891
3.994.992.70	74898530
7.204.350.74	99797313
2.784.137.16	62403510
3.395.201.65	90237650
6.952.338.42	47289906
6.403.571.49	86976495
2.993.737.43	82286485
8.633.266.78	12102896
2.721.405.88	28819394
3.827.819.65	34244511
3.421.605.98	47917558
6.770.303.50	14085538
8.454.123.17	36893099
2.535.956.37	10705530
6.958.694.51	5758868
4.233.605.57	55555168
2.244.141.38	86092215
2.253.645.22	8335260
5.854.457.51	27457459
8.289.253.53	47651685
4.285.639.50	11559077
7.693.247.50	87081667
5.146.161.93	16013477
7.671.865.25	10205758
6.618.901.25	20999246
2.728.309.20	16235054
7.698.345.54	76074141
4.356.918.82	18094651
7.271.958.35	80131628
6.418.225.81	94212019
6.445.662.48	4810556
3.328.104.44	12802939
3.637.571.40	85668734
3.690.708.70	32147818
2.621.471.74	35084371
2.755.293.35	92207660
6.877.586.35	80159005
4.857.961.62	29941674
3.843.327.20	20861321
4.363.747.71	14857409
4.364.701.93	5273328
3.526.306.80	97649557
8.130.932.94	64078710
3.874.764.67	72264942
7.161.141.87	11367723
8.471.234.90	83368976
7.406.989.63	14423815
6.713.987.60	22982773
8.631.407.20	58404245
4.627.314.93	7010291
2.594.446.52	88730283
3.266.112.92	92481356
8.214.950.59	79562130
6.640.586.33	35599106
8.534.734.81	2949547
6.352.450.32	71099310
3.337.358.27	97121228
5.200.537.30	25004257
6.991.912.41	904278
5.864.543.41	79585300
4.891.795.48	5449740
7.131.167.66	24235924
7.210.735.88	21280912
4.168.348.74	75001023
8.314.568.67	60178290
5.301.477.12	14708410
6.507.830.61	59568278
2.162.699.87	15004900
2.849.169.58	45892377
4.689.177.96	30112108
4.636.660.77	85899384
8.730.293.83	14785962
3.691.319.22	10925226
2.572.359.21	93789192
4.342.899.19	42003339
5.373.824.34	52167472
8.302.752.42	77083075
6.537.597.70	32757567
5.230.658.36	38724504
7.413.139.74	6649833
7.606.698.92	79384924
3.818.840.86	97777591
2.870.986.23	95815860
6.289.333.67	47412279
3.539.437.80	91148780
5.477.766.89	78106132
5.427.524.36	23963638
2.756.293.71	97542904
2.270.888.61	28006436
8.825.472.30	80832466
5.518.188.45	36250247
8.460.904.26	41016559
3.564.549.42	53678806
6.782.413.89	30940545
7.464.528.25	25512523
8.911.666.64	48190150
6.126.570.11	14593851
6.856.166.42	9492187
7.492.138.82	55302335
6.489.659.87	45834839
5.250.429.33	82679114
6.749.106.39	27575703
7.413.741.24	46406583
3.613.780.61	42974732
8.562.530.22	89910934
5.302.779.41	4914502
6.918.236.53	66133608
2.332.540.77	98051532
5.848.620.66	75452321
6.501.907.25	12280202
3.157.936.48	44823050
6.656.847.96	87184721
6.566.340.13	80461554
7.689.700.51	78104752
3.843.200.36	64286197
3.567.111.52	6546805
4.138.181.18	62903533
2.141.238.39	85936164
3.986.320.20	17133835
3.964.538.17	27123111
4.901.728.36	15945892
4.927.510.74	5632302
7.615.450.59	23198655
5.144.307.58	65375738
3.968.425.60	17771942
5.266.817.54	27437330
4.525.722.34	37509211
5.187.297.40	60581118
6.699.272.43	37892431
3.663.977.45	5335302
2.380.922.19	2522514
3.576.481.61	65860769
7.580.611.64	81288200
4.252.138.49	26325450
5.605.379.73	30572243
4.893.805.94	77174764
5.222.666.33	48965720
6.318.552.40	51513700
3.619.787.53	1739630
2.471.133.77	78797409
8.935.820.58	44757579
7.976.498.49	100164938
8.655.176.74	24604043
4.473.694.68	74044727
4.924.542.83	51449926
6.563.112.11	85110560
2.501.335.49	10580304
8.663.651.77	22273228
2.870.801.11	56568916
5.724.990.47	9155831
2.347.869.10	20799761
2.851.312.13	8419494
2.372.411.42	19408178
5.190.290.31	71381626
2.696.742.89	19742176
2.164.860.87	8600163
5.313.797.51	79129340
3.825.959.63	64485004
6.633.676.52	40075394
3.217.746.81	36541772
2.275.706.43	67017662
2.665.143.13	47553220
8.788.894.15	22409920
4.388.958.69	80860058
6.514.239.97	67224763
2.556.843.72	32915682
3.783.287.90	3925346
4.525.395.39	71458196
3.752.299.33	41580529
3.166.145.50	14968363
7.855.834.81	69075707
3.439.585.15	17563526
3.688.352.75	5306180
2.913.861.76	28115232
7.164.381.44	75830794
5.154.276.89	34172312
3.475.992.33	19710570
5.607.170.10	28221218
2.445.907.81	26160441
6.248.126.65	32922051
7.551.665.28	58201726
8.350.477.68	11221232
7.549.984.79	43718822
3.950.727.30	32660847
7.748.690.15	29195665
7.700.901.63	27779801
5.829.195.78	80935802
8.154.405.66	45233422
4.504.510.64	88754527
4.909.647.90	61145818
7.781.661.85	64972342
2.858.986.56	19253251
6.836.653.21	65036032
6.325.803.14	63596966
4.237.191.77	48247041
8.686.315.61	45880399
6.846.250.26	79886331
3.528.827.31	73118324
5.813.810.28	42490783
7.797.329.44	81874531
2.641.382.57	41158237
7.278.638.41	66209694
8.177.781.70	27536580
3.862.971.89	21442694
2.628.637.85	29586913
3.765.508.79	9966196
5.369.205.26	79301589
6.626.722.87	22651352
2.443.475.45	30305004
2.456.553.57	10826629
4.540.600.75	59668379
3.851.666.21	92422218
7.306.716.40	51329278
2.709.306.60	90634179
7.934.674.72	51222460
7.500.993.52	57381437
5.375.650.45	45600790
7.831.180.10	25903929
8.575.535.35	37053090
5.317.830.23	97081611
4.398.713.69	38410614
2.754.845.57	33441803
7.981.151.47	61074419
3.785.369.81	4366234
2.510.434.44	1293151
8.461.532.34	92709374
6.377.868.40	11573987
2.987.675.15	93896053
8.770.211.94	45719069
2.892.304.97	27579141
3.735.227.15	14945612
7.312.130.84	1106873
7.537.558.76	20169892
4.455.816.43	97374770
8.214.603.86	47813686
5.113.569.10	9118367
8.984.366.53	29426273
8.221.828.43	68340838
5.359.776.35	75005934
4.997.693.70	9363394
2.479.196.55	22151984
4.810.828.89	64936626
6.171.860.75	92081642
5.368.385.14	96957382
4.337.552.66	2105655
2.947.588.33	15598449
4.580.626.76	36372404
4.341.845.87	38077269
6.340.407.62	59562277
3.601.447.37	50865119
7.570.698.81	72742418
5.288.571.95	60869597
3.655.749.84	48776542
7.112.769.65	18011019
7.243.442.68	82525338
6.944.835.55	66657198
4.594.254.34	29569989
3.929.875.81	13581334
6.570.315.42	13344755
6.419.896.57	67464119
2.741.498.21	61374045
5.303.234.77	57473985
8.220.476.62	61775296
5.522.409.40	80128188
2.808.152.93	30310968
7.716.606.42	43462783
6.440.326.11	96051403
4.374.354.13	35520878
2.107.471.91	25144710
8.705.950.95	63306331
5.902.595.84	45280814
3.536.385.47	2643906
7.387.369.65	6183758
3.275.766.21	74837220
8.918.560.63	16869753
4.257.369.33	15622136
7.982.180.30	30467965
3.125.722.78	48676036
7.881.840.15	3116916
6.442.537.85	53862328
6.940.737.53	27821414
3.528.401.51	49464719
5.279.946.39	100183225
4.882.227.19	33897251
6.635.479.42	39603338
8.851.514.87	4763798
8.427.575.48	56894411
5.810.737.27	85684661
6.942.587.11	62239128
2.382.613.58	74008044
2.657.778.64	8083463
2.695.194.88	42380756
4.420.455.88	67863467
3.408.735.18	32165051
5.722.161.83	69429957
2.805.343.36	57857540
8.624.314.39	78657618
8.964.157.30	17991301
7.849.973.55	5003300
8.585.328.38	26483703
2.784.867.77	29712886
6.413.712.34	22030239
7.687.551.59	88966929
5.522.375.59	86938519
6.902.463.26	42502308
6.132.460.43	5746862
7.614.449.23	16150495
4.372.113.57	14078278
5.281.686.97	94292583
4.959.701.48	73443400
7.503.250.89	40447046
2.479.957.54	37124829
7.855.381.36	52078281
6.589.538.31	55850575
3.762.369.60	44242271
8.874.880.57	47695709
7.219.192.50	9870357
3.994.562.43	64539010
5.308.425.98	73332799
5.660.741.90	78445435
3.315.905.61	54421018
4.621.427.79	16545270
5.406.468.50	77040620
3.770.820.62	58337462
2.961.768.66	31716941
8.497.972.41	58857125
7.860.752.86	49480636
2.831.728.73	90816356
3.194.796.26	6822919
8.660.485.12	34652516
5.507.739.62	58188388
3.742.828.50	99399702
5.751.454.98	23907918
4.788.209.39	64436784
7.413.852.14	100564961
7.121.701.93	42459285
4.450.485.33	22535610
3.504.831.75	34472684
2.510.315.73	41846154
3.954.433.66	87211056
3.240.590.86	63551407
7.212.856.23	25147711
5.851.804.18	4552881
3.200.863.92	100183464
2.580.640.14	57148012
5.599.956.24	23173283
3.531.906.12	15629883
6.550.106.88	92683620
8.206.323.34	16941539
7.392.393.55	74760293
5.231.844.45	50729757
2.528.538.34	21030871
8.949.483.29	75140218
4.875.560.36	7165578
2.680.565.46	10349351
3.195.614.60	46577297
6.164.101.64	22137715
2.481.605.37	9253832
3.558.911.44	20775527
4.419.744.55	80784664
6.557.298.64	67113126
8.658.565.87	40969485
4.322.531.38	63047368
8.815.945.27	98877375
6.900.527.66	36469629
7.468.489.87	32863093
4.115.511.51	46391809
3.222.797.28	76840923
5.421.507.62	42193873
8.215.151.14	75066754
5.622.462.16	89839771
4.166.657.49	84785416
8.277.730.94	99468102
5.235.940.35	20363112
4.221.507.80	92979790
8.188.560.17	64943661
8.214.931.61	69117046
3.963.390.12	46242431
5.918.162.16	92056202
2.566.374.59	45823394
6.357.559.66	54721660
8.771.785.75	49092316
6.576.447.29	24868896
5.866.673.46	85283119
6.814.819.89	92481654
6.155.277.25	64914596
5.707.732.10	80181671
6.396.885.51	56551150
6.920.790.93	87158933
6.752.667.91	47213888
2.926.709.42	81596238
5.101.109.63	3457350
5.909.766.93	3683917
2.796.249.90	39952392
7.887.567.17	35098887
8.740.822.31	18397104
2.192.388.28	21256804
8.672.550.83	19715440
2.271.470.49	46736846
6.832.280.40	52797076
7.412.675.68	84025802
5.243.837.13	8482326
2.923.951.92	80131388
2.389.453.50	41102253
5.419.478.44	34674349
5.642.861.97	79646957
6.970.811.43	27784679
2.913.834.18	92553830
8.109.261.71	93499367
2.739.595.77	97182856
6.233.304.86	92387440
4.624.986.45	100277454
3.353.555.26	31812570
6.716.762.92	65097029
4.639.635.38	19584416
7.415.536.19	57451374
7.784.340.73	47746866
7.809.641.24	88567261
8.328.249.41	23904720
6.931.339.77	88573993
6.205.275.25	35799887
4.333.803.10	60407349
8.119.922.29	92814037
2.979.957.59	33100406
4.606.691.11	29696650
4.746.384.29	25754789
4.470.803.56	70095782
8.470.972.17	30967415
7.882.271.29	34403431
4.142.397.36	95125507
8.222.528.21	52018171
3.217.203.53	15776550
2.803.925.54	92374835
8.308.685.88	9230081
3.476.190.17	36994306
6.834.751.75	99654666
6.418.865.17	46366112
7.860.669.75	61196065
5.781.657.27	25692241
4.503.571.19	5061608
2.647.541.67	94392766
4.992.977.33	46090891
7.836.783.52	58802120
3.229.658.91	93064487
6.770.933.28	47669460
8.922.464.50	94889905
6.269.911.96	29917373
3.462.191.61	73848117
4.587.508.72	33610259
4.996.842.31	87284072
7.778.485.72	21237016
7.440.497.19	15481107
4.317.805.56	13222260
2.854.762.80	83971860
3.881.665.40	52046104
8.988.388.37	75207181
6.187.355.61	3474608
6.768.716.70	4329852
2.758.324.52	25181330
8.348.604.20	19781213
6.310.131.63	14474958
5.814.597.28	38606627
5.459.722.83	19938855
8.872.816.38	24619568
2.416.283.68	52535399
7.198.459.56	75034393
7.718.757.94	63131328
4.571.229.43	46784198
8.960.573.28	41459861
6.509.200.54	85502973
8.922.544.35	86251203
8.898.946.43	21070112
6.987.437.65	70635082
8.489.608.97	95690615
5.684.557.57	34947339
5.337.248.92	32715687
8.545.727.51	73757096
5.263.986.59	28796199
3.738.592.88	96271913
3.199.780.94	46505381
6.486.855.49	72275345
2.548.412.29	3267332
4.826.259.87	69404709
6.328.189.27	16284364
3.147.836.33	77886380
7.207.333.73	30168909
7.344.573.33	74811773
3.382.147.21	92154626
8.869.609.59	7659249
6.997.103.97	29086629
7.827.472.53	97045505
8.349.113.27	1872052
3.341.485.90	59624541
2.677.651.43	59710036
3.992.762.10	93643189
2.286.930.88	75214027
5.889.696.18	68909161
8.667.329.55	53489564
5.797.223.31	21831009
7.325.445.95	34337095
6.897.279.82	27748844
8.155.857.10	64012177
7.208.790.60	60990578
3.935.155.40	80394197
8.131.822.49	34960455
2.807.813.56	3990106
6.507.987.33	39095005
7.145.177.46	27931016
6.924.560.53	27706087
3.239.385.45	6007190
2.409.608.67	85571541
8.699.339.41	88830984
8.211.365.40	96631007
8.217.334.37	46417405
6.159.106.26	64297829
5.606.173.80	98828448
3.452.470.73	83707476
6.212.128.38	19040070
6.753.954.44	71688799
5.356.552.39	31859554
3.885.703.71	29366460
4.878.946.76	21546287
8.803.261.10	99081216
5.273.111.73	58770362
6.944.207.81	3749291
6.343.252.83	34681121
2.381.743.30	82872940
8.594.882.88	32151738
8.406.229.95	46161279
2.971.467.21	70716079
3.576.432.25	10123914
2.396.853.56	13320554
8.814.920.69	96059329
7.458.954.63	30776398
4.563.207.56	36575917
5.280.820.50	71716692
4.490.944.10	91155579
7.654.227.48	14937688
6.369.159.12	48298096
4.632.226.79	16235444
8.326.473.34	55469113
6.150.992.46	44236439
4.111.339.48	67415348
2.655.505.37	48264796
4.260.311.40	23407738
5.863.943.30	18988965
6.631.625.75	75626533
7.877.370.39	35447124
2.801.141.95	54211914
2.182.618.13	2063264
2.250.661.73	24469593
6.640.803.75	57434877
7.469.794.84	36342802
8.346.463.87	4998366
7.517.969.14	38540567
8.871.321.74	65159713
7.841.731.80	97646531
7.401.734.46	28115675
3.532.346.45	38123597
4.156.287.61	55384684
8.198.492.77	60376648
2.855.457.69	61016863
6.845.551.69	40938859
6.558.299.10	54558968
7.405.569.66	99406847
8.562.998.62	65112815
5.887.931.55	11965551
6.414.701.13	60244658
7.954.417.75	14215947
5.882.360.41	87078176
5.118.984.35	72546905
6.631.648.58	90635205
3.427.544.96	9477191
8.169.215.86	64376030
5.457.598.72	94234282
3.871.334.76	29934973
2.831.762.59	36333898
4.998.253.79	41247247
8.232.971.80	30077359
6.672.933.34	83619482
6.543.850.61	62693461
8.274.648.17	94808999
5.427.834.55	69317469
2.957.807.66	69845869
4.697.771.61	53121764
4.484.843.20	31157027
6.184.987.98	98691111
5.442.220.31	14533066
8.975.294.21	87170035
3.181.271.86	25616142
8.144.454.91	30800627
2.792.528.17	28881264
6.879.736.59	43216151
8.695.320.82	92533522
5.832.762.85	22259164
5.909.547.97	85350180
7.621.781.44	26152455
8.649.826.84	23259324
5.915.434.85	76566852
5.474.810.20	20365641
6.228.409.18	26502100
3.796.135.58	20209139
4.166.835.56	34925295
5.285.401.61	28274045
7.686.182.43	20795923
4.678.173.29	20152831
3.261.278.93	75447384
7.101.316.91	28314219
5.901.588.84	59291958
3.849.273.23	86124291
4.350.275.59	84469470
5.341.809.28	18626184
7.677.862.58	9369526
6.172.914.29	596620
2.196.505.80	66922917
6.362.359.28	45566408
5.861.541.80	45180008
7.782.140.70	5817304
6.147.981.95	11972076
4.368.915.86	50849018
3.889.222.80	88386288
8.122.391.23	56447870
3.270.975.72	31375711
6.685.576.93	90282545
6.622.976.11	58072908
3.359.727.51	96902596
7.123.473.28	30278905
4.931.678.41	12121738
2.242.258.24	83158985
7.375.206.82	65030790
7.573.420.64	87392477
6.841.427.98	57303915
8.634.811.33	77895890
8.565.507.56	86037140
8.235.736.10	48766942
3.710.533.55	19089475
7.738.259.41	85281743
6.656.578.31	28784733
8.962.519.85	61618049
8.724.783.22	52876029
8.279.774.69	37474751
4.231.700.18	1875196
2.629.160.83	4910919
6.490.605.66	60205719
5.701.630.10	2537412
5.925.923.89	44150568
6.256.101.59	89659827
7.836.492.18	53235226
2.336.272.32	91093625
7.504.965.76	20511351
3.657.959.36	43150650
5.897.483.14	92188048
3.552.452.75	68730733
3.726.795.38	30195356
7.976.945.86	87543012
6.103.894.53	52558517
8.620.102.54	78228533
2.387.289.60	96911810
2.953.541.86	91559162
7.755.526.82	48087134
4.627.625.25	70947276
2.383.944.96	82475285
8.949.870.38	48216617
4.589.110.61	40776734
3.235.188.63	20956710
2.132.755.41	52833985
6.937.773.71	95811593
4.873.522.78	93469009
8.557.801.40	35738163
7.330.987.57	93636901
4.112.975.38	17610265
7.602.715.75	58750944
8.673.544.65	17541728
2.198.649.67	42734376
5.327.342.10	46954876
2.555.441.39	99210645
4.482.196.72	29730573
4.924.577.39	92256619
2.231.459.94	93741750
7.331.665.94	92312162
7.919.679.94	63694382
2.248.949.26	78164696
8.718.139.19	60478202
4.200.671.79	64408779
4.753.139.13	22164023
4.431.952.82	54418506
4.229.141.24	100375409
2.690.865.72	42664331
6.141.291.19	64009374
6.148.595.70	35156319
6.561.773.97	59184268
8.411.752.38	45902060
4.203.471.64	63852447
5.315.808.58	28530356
3.672.328.21	85731249
5.934.392.76	27650583
6.523.330.62	92077762
6.446.210.12	15092985
8.722.242.76	6361307
7.336.762.47	51906435
7.384.134.78	24072030
5.228.880.66	36878040
8.110.385.42	744866
7.842.463.56	71382796
4.456.161.21	20775202
2.207.666.13	96571796
4.600.152.12	31755897
5.366.829.26	29263854
3.230.709.92	44874846
7.776.486.39	89418145
8.159.555.10	97378150
3.241.782.16	14734413
4.134.950.71	5225975
6.716.301.54	22752482
8.564.689.62	21846545
2.517.303.85	21804221
2.857.984.69	51328262
6.763.926.59	71308875
7.924.787.32	5480759
